"precinct","total_votes","pct_clinton","pct_trump","pct_hisp","county"
"28055",159,0.69811320754717,0.283018867924528,0.161290322580645,"nyc_2016_merged.csv"
"28056",555,0.724324324324324,0.237837837837838,0.146282973621103,"nyc_2016_merged.csv"
"28057",380,0.660526315789474,0.297368421052632,0.138643067846608,"nyc_2016_merged.csv"
"28058",397,0.672544080604534,0.299748110831234,0.142857142857143,"nyc_2016_merged.csv"
"28059",62,0.838709677419355,0.145161290322581,0.239316239316239,"nyc_2016_merged.csv"
"28060",668,0.68562874251497,0.281437125748503,0.135135135135135,"nyc_2016_merged.csv"
"28061",540,0.618518518518518,0.355555555555556,0.0833333333333333,"nyc_2016_merged.csv"
"28062",637,0.60596546310832,0.361067503924647,0.0804289544235925,"nyc_2016_merged.csv"
"28063",619,0.583198707592892,0.376413570274637,0.0802987861811391,"nyc_2016_merged.csv"
"28064",662,0.56797583081571,0.391238670694864,0.101408450704225,"nyc_2016_merged.csv"
"28065",693,0.645021645021645,0.317460317460317,0.0651785714285714,"nyc_2016_merged.csv"
"28066",696,0.632183908045977,0.318965517241379,0.0344202898550725,"nyc_2016_merged.csv"
"28067",633,0.592417061611374,0.364928909952607,0.0368421052631579,"nyc_2016_merged.csv"
"28068",595,0.603361344537815,0.346218487394958,0.0869565217391304,"nyc_2016_merged.csv"
"28069",403,0.593052109181141,0.349875930521092,0.0941176470588235,"nyc_2016_merged.csv"
"28070",745,0.475167785234899,0.497986577181208,0.156880733944954,"nyc_2016_merged.csv"
"28071",806,0.399503722084367,0.542183622828784,0.10905892700088,"nyc_2016_merged.csv"
"28072",615,0.476422764227642,0.484552845528455,0.164473684210526,"nyc_2016_merged.csv"
"28073",658,0.536474164133739,0.434650455927052,0.136722173531989,"nyc_2016_merged.csv"
"28074",721,0.463245492371706,0.51872399445215,0.130240856378234,"nyc_2016_merged.csv"
"28075",700,0.435714285714286,0.53,0.0479638009049774,"nyc_2016_merged.csv"
"28076",708,0.347457627118644,0.620056497175141,0.0505952380952381,"nyc_2016_merged.csv"
"28077",716,0.38268156424581,0.585195530726257,0.0752984389348026,"nyc_2016_merged.csv"
"28078",572,0.608391608391608,0.342657342657343,0.237993596584845,"nyc_2016_merged.csv"
"29001",454,0.89647577092511,0.0837004405286344,0.0967741935483871,"nyc_2016_merged.csv"
"29002",550,0.903636363636364,0.0890909090909091,0.124555160142349,"nyc_2016_merged.csv"
"29003",574,0.902439024390244,0.0888501742160279,0.125470514429109,"nyc_2016_merged.csv"
"29004",629,0.87758346581876,0.101748807631161,0.223084384093113,"nyc_2016_merged.csv"
"29005",316,0.927215189873418,0.0569620253164557,0.177504393673111,"nyc_2016_merged.csv"
"29006",506,0.891304347826087,0.0909090909090909,0.116477272727273,"nyc_2016_merged.csv"
"29007",56,0.714285714285714,0.267857142857143,0.164705882352941,"nyc_2016_merged.csv"
"29008",282,0.836879432624113,0.141843971631206,0.127927927927928,"nyc_2016_merged.csv"
"29009",647,0.860896445131376,0.131375579598145,0.112037037037037,"nyc_2016_merged.csv"
"29010",691,0.837916063675832,0.15629522431259,0.178217821782178,"nyc_2016_merged.csv"
"29011",319,0.815047021943574,0.175548589341693,0.169354838709677,"nyc_2016_merged.csv"
"29012",667,0.949025487256372,0.0344827586206897,0.0594925634295713,"nyc_2016_merged.csv"
"29013",521,0.896353166986564,0.0978886756238004,0.176403207331042,"nyc_2016_merged.csv"
"29014",514,0.945525291828794,0.0350194552529183,0.0846867749419954,"nyc_2016_merged.csv"
"29015",510,0.880392156862745,0.0941176470588235,0.183447098976109,"nyc_2016_merged.csv"
"29016",472,0.843220338983051,0.13771186440678,0.107506950880445,"nyc_2016_merged.csv"
"29017",549,0.89799635701275,0.0910746812386157,0.178936605316973,"nyc_2016_merged.csv"
"29018",504,0.952380952380952,0.0257936507936508,0.0642434488588335,"nyc_2016_merged.csv"
"29019",500,0.944,0.042,0.042713567839196,"nyc_2016_merged.csv"
"29020",607,0.970345963756178,0.014827018121911,0.0582159624413146,"nyc_2016_merged.csv"
"29021",701,0.961483594864479,0.021398002853067,0.0282846715328467,"nyc_2016_merged.csv"
"29022",619,0.961227786752827,0.0193861066235864,0.0245231607629428,"nyc_2016_merged.csv"
"29023",473,0.949260042283298,0.0380549682875264,0.033013844515442,"nyc_2016_merged.csv"
"29024",515,0.953398058252427,0.0155339805825243,0.0231335436382755,"nyc_2016_merged.csv"
"29025",527,0.943074003795066,0.0246679316888046,0.0547945205479452,"nyc_2016_merged.csv"
"29026",521,0.955854126679463,0.017274472168906,0.0286241920590951,"nyc_2016_merged.csv"
"29027",669,0.96711509715994,0.0209267563527653,0.0266552020636285,"nyc_2016_merged.csv"
"29028",709,0.964739069111425,0.0225669957686883,0.0411710887465691,"nyc_2016_merged.csv"
"29029",722,0.951523545706371,0.0277008310249307,0.0268948655256724,"nyc_2016_merged.csv"
"29030",562,0.9644128113879,0.0213523131672598,0.0272251308900524,"nyc_2016_merged.csv"
"29031",714,0.956582633053221,0.0266106442577031,0.0317919075144509,"nyc_2016_merged.csv"
"29032",702,0.975783475783476,0.0113960113960114,0.0327586206896552,"nyc_2016_merged.csv"
"29033",698,0.95702005730659,0.0186246418338109,0.0265017667844523,"nyc_2016_merged.csv"
"29034",680,0.967647058823529,0.0205882352941176,0.0338827838827839,"nyc_2016_merged.csv"
"29035",500,0.96,0.026,0.0468187274909964,"nyc_2016_merged.csv"
"29036",619,0.880452342487884,0.103392568659128,0.129508196721311,"nyc_2016_merged.csv"
"29037",650,0.889230769230769,0.0953846153846154,0.141257536606374,"nyc_2016_merged.csv"
"29038",709,0.905500705218618,0.0719322990126939,0.116182572614108,"nyc_2016_merged.csv"
"29039",525,0.874285714285714,0.106666666666667,0.142857142857143,"nyc_2016_merged.csv"
"29040",355,0.963380281690141,0.0169014084507042,0.0254237288135593,"nyc_2016_merged.csv"
"29041",525,0.967619047619048,0.0171428571428571,0.025089605734767,"nyc_2016_merged.csv"
"29042",680,0.948529411764706,0.0352941176470588,0.0602409638554217,"nyc_2016_merged.csv"
"29043",645,0.930232558139535,0.0542635658914729,0.0556161395856052,"nyc_2016_merged.csv"
"29044",582,0.948453608247423,0.0309278350515464,0.0351872871736663,"nyc_2016_merged.csv"
"29045",690,0.934782608695652,0.0492753623188406,0.0650650650650651,"nyc_2016_merged.csv"
"29046",688,0.940406976744186,0.0494186046511628,0.0651376146788991,"nyc_2016_merged.csv"
"29047",678,0.948377581120944,0.0442477876106195,0.066046511627907,"nyc_2016_merged.csv"
"29048",472,0.932203389830508,0.0444915254237288,0.0609756097560976,"nyc_2016_merged.csv"
"29049",558,0.926523297491039,0.0519713261648745,0.0871508379888268,"nyc_2016_merged.csv"
"29050",700,0.955714285714286,0.0314285714285714,0.0196078431372549,"nyc_2016_merged.csv"
"29051",751,0.96404793608522,0.0213049267643142,0.0361990950226244,"nyc_2016_merged.csv"
"29052",645,0.972093023255814,0.013953488372093,0.0231267345050879,"nyc_2016_merged.csv"
"29053",490,0.955102040816327,0.0183673469387755,0.0173267326732673,"nyc_2016_merged.csv"
"29054",694,0.961095100864553,0.0187319884726225,0.0129509713228492,"nyc_2016_merged.csv"
"29055",704,0.970170454545455,0.0241477272727273,0.0287253141831239,"nyc_2016_merged.csv"
"29056",603,0.961857379767827,0.0248756218905473,0.0295698924731183,"nyc_2016_merged.csv"
"29057",573,0.952879581151832,0.0261780104712042,0.0307354555433589,"nyc_2016_merged.csv"
"29058",574,0.973867595818815,0.0156794425087108,0.0283757338551859,"nyc_2016_merged.csv"
"29059",688,0.968023255813954,0.0203488372093023,0.0225498699045967,"nyc_2016_merged.csv"
"29060",739,0.952638700947226,0.0284167794316644,0.0288713910761155,"nyc_2016_merged.csv"
"29061",707,0.967468175388967,0.0141442715700141,0.0368271954674221,"nyc_2016_merged.csv"
"29062",753,0.944223107569721,0.0411686586985392,0.0404929577464789,"nyc_2016_merged.csv"
"29063",603,0.970149253731343,0.0116086235489221,0.02711157455683,"nyc_2016_merged.csv"
"29064",566,0.943462897526502,0.0282685512367491,0.0317460317460317,"nyc_2016_merged.csv"
"29065",476,0.947478991596639,0.0357142857142857,0.0320924261874198,"nyc_2016_merged.csv"
"29066",574,0.939024390243902,0.0383275261324042,0.0292942743009321,"nyc_2016_merged.csv"
"29067",634,0.943217665615142,0.0394321766561514,0.0484189723320158,"nyc_2016_merged.csv"
"29068",691,0.926193921852388,0.0636758321273517,0.0592662276575729,"nyc_2016_merged.csv"
"29069",256,0.95703125,0.0390625,0.0527704485488127,"nyc_2016_merged.csv"
"29070",550,0.961818181818182,0.0254545454545455,0.0597652081109925,"nyc_2016_merged.csv"
"29071",577,0.94107452339688,0.0450606585788562,0.0411428571428571,"nyc_2016_merged.csv"
"30001",175,0.628571428571429,0.337142857142857,0.152173913043478,"nyc_2016_merged.csv"
"30002",454,0.696035242290749,0.281938325991189,0.252358490566038,"nyc_2016_merged.csv"
"30003",21,0.666666666666667,0.238095238095238,0.193548387096774,"nyc_2016_merged.csv"
"30004",705,0.547517730496454,0.417021276595745,0.123383084577114,"nyc_2016_merged.csv"
"30005",627,0.360446570972887,0.596491228070175,0.0442105263157895,"nyc_2016_merged.csv"
"30006",643,0.401244167962675,0.561430793157076,0.0493962678375412,"nyc_2016_merged.csv"
"30007",629,0.424483306836248,0.526232114467409,0.0706955530216648,"nyc_2016_merged.csv"
"30008",704,0.413352272727273,0.549715909090909,0.0473887814313346,"nyc_2016_merged.csv"
"30009",702,0.376068376068376,0.585470085470085,0.0333333333333333,"nyc_2016_merged.csv"
"30010",676,0.519230769230769,0.446745562130178,0.110813226094727,"nyc_2016_merged.csv"
"30011",764,0.416230366492147,0.551047120418848,0.0922939068100358,"nyc_2016_merged.csv"
"30012",696,0.334770114942529,0.633620689655172,0.0453720508166969,"nyc_2016_merged.csv"
"30013",633,0.510268562401264,0.453396524486572,0.146576663452266,"nyc_2016_merged.csv"
"30014",703,0.412517780938834,0.563300142247511,0.0944287063267233,"nyc_2016_merged.csv"
"30015",395,0.356962025316456,0.605063291139241,0.0750407830342577,"nyc_2016_merged.csv"
"30016",616,0.496753246753247,0.459415584415584,0.162082514734774,"nyc_2016_merged.csv"
"30017",728,0.526098901098901,0.445054945054945,0.146754468485419,"nyc_2016_merged.csv"
"30018",618,0.558252427184466,0.398058252427184,0.180520570948783,"nyc_2016_merged.csv"
"30019",17,0.588235294117647,0.411764705882353,0.217391304347826,"nyc_2016_merged.csv"
"30020",313,0.523961661341853,0.440894568690096,0.101200686106346,"nyc_2016_merged.csv"
"30021",687,0.50509461426492,0.455604075691412,0.124271844660194,"nyc_2016_merged.csv"
"30022",683,0.571010248901903,0.390922401171303,0.204841713221601,"nyc_2016_merged.csv"
"30023",669,0.502242152466368,0.463378176382661,0.089628681177977,"nyc_2016_merged.csv"
"30024",329,0.541033434650456,0.425531914893617,0.160642570281124,"nyc_2016_merged.csv"
"30025",609,0.605911330049261,0.357963875205255,0.148085106382979,"nyc_2016_merged.csv"
"30026",597,0.584589614740369,0.3785594639866,0.161993769470405,"nyc_2016_merged.csv"
"30027",700,0.587142857142857,0.377142857142857,0.134790528233151,"nyc_2016_merged.csv"
"30028",4,0.75,0.25,0,"nyc_2016_merged.csv"
"30029",47,0.702127659574468,0.297872340425532,0.202380952380952,"nyc_2016_merged.csv"
"30030",487,0.613963039014374,0.338809034907598,0.105032822757112,"nyc_2016_merged.csv"
"30031",317,0.744479495268139,0.230283911671924,0.143598615916955,"nyc_2016_merged.csv"
"30032",126,0.833333333333333,0.134920634920635,0.131455399061033,"nyc_2016_merged.csv"
"30033",174,0.637931034482759,0.333333333333333,0.206405693950178,"nyc_2016_merged.csv"
"30036",639,0.723004694835681,0.247261345852895,0.183579335793358,"nyc_2016_merged.csv"
"30037",557,0.653500897666068,0.310592459605027,0.212264150943396,"nyc_2016_merged.csv"
"30038",367,0.811989100817439,0.125340599455041,0.257042253521127,"nyc_2016_merged.csv"
"30039",833,0.626650660264106,0.333733493397359,0.135758651286602,"nyc_2016_merged.csv"
"30040",734,0.717983651226158,0.250681198910082,0.213658536585366,"nyc_2016_merged.csv"
"30041",217,0.774193548387097,0.193548387096774,0.360881542699725,"nyc_2016_merged.csv"
"30042",546,0.794871794871795,0.166666666666667,0.243421052631579,"nyc_2016_merged.csv"
"30043",692,0.776011560693642,0.19364161849711,0.168126094570928,"nyc_2016_merged.csv"
"30044",703,0.766714082503556,0.189189189189189,0.206075533661741,"nyc_2016_merged.csv"
"30045",577,0.779896013864818,0.178509532062392,0.19672131147541,"nyc_2016_merged.csv"
"30046",764,0.829842931937173,0.142670157068063,0.239574090505768,"nyc_2016_merged.csv"
"30047",722,0.814404432132964,0.157894736842105,0.269709543568465,"nyc_2016_merged.csv"
"30048",605,0.651239669421488,0.305785123966942,0.097609561752988,"nyc_2016_merged.csv"
"30049",673,0.778603268945022,0.193164933135215,0.137543252595156,"nyc_2016_merged.csv"
"30050",572,0.746503496503496,0.199300699300699,0.136743215031315,"nyc_2016_merged.csv"
"30051",607,0.774299835255354,0.192751235584843,0.17737556561086,"nyc_2016_merged.csv"
"30052",609,0.812807881773399,0.154351395730706,0.216463414634146,"nyc_2016_merged.csv"
"30053",366,0.672131147540984,0.275956284153005,0.210526315789474,"nyc_2016_merged.csv"
"30054",67,0.791044776119403,0.194029850746269,0.145569620253165,"nyc_2016_merged.csv"
"30055",494,0.730769230769231,0.251012145748988,0.186939820742638,"nyc_2016_merged.csv"
"30056",634,0.886435331230284,0.0867507886435331,0.0937155457552371,"nyc_2016_merged.csv"
"30057",548,0.921532846715328,0.0583941605839416,0.342080599812559,"nyc_2016_merged.csv"
"30058",636,0.842767295597484,0.136792452830189,0.261835748792271,"nyc_2016_merged.csv"
"30059",355,0.938028169014084,0.0450704225352113,0.340941512125535,"nyc_2016_merged.csv"
"30060",621,0.706924315619968,0.243156199677939,0.109051254089422,"nyc_2016_merged.csv"
"30061",787,0.70012706480305,0.254129606099111,0.131627056672761,"nyc_2016_merged.csv"
"30062",405,0.8,0.175308641975309,0.169129720853859,"nyc_2016_merged.csv"
"30063",322,0.779503105590062,0.167701863354037,0.107476635514019,"nyc_2016_merged.csv"
"30064",716,0.797486033519553,0.160614525139665,0.119,"nyc_2016_merged.csv"
"30065",783,0.791826309067688,0.167305236270753,0.131379962192817,"nyc_2016_merged.csv"
"30066",821,0.827040194884287,0.133982947624848,0.180227471566054,"nyc_2016_merged.csv"
"30067",627,0.874003189792663,0.0925039872408294,0.222780569514238,"nyc_2016_merged.csv"
"30068",727,0.839064649243466,0.12242090784044,0.125164690382082,"nyc_2016_merged.csv"
"30069",752,0.81781914893617,0.154255319148936,0.12037037037037,"nyc_2016_merged.csv"
"31001",636,0.831761006289308,0.157232704402516,0.158645276292335,"nyc_2016_merged.csv"
"31002",620,0.82741935483871,0.146774193548387,0.113356766256591,"nyc_2016_merged.csv"
"31003",674,0.818991097922849,0.169139465875371,0.109457092819615,"nyc_2016_merged.csv"
"31004",689,0.879535558780842,0.105950653120464,0.113549618320611,"nyc_2016_merged.csv"
"31005",653,0.848392036753446,0.136294027565084,0.195017182130584,"nyc_2016_merged.csv"
"31006",25,0.88,0.12,0.208333333333333,"nyc_2016_merged.csv"
"31007",551,0.840290381125227,0.141560798548094,0.197659297789337,"nyc_2016_merged.csv"
"31008",608,0.774671052631579,0.203947368421053,0.182823129251701,"nyc_2016_merged.csv"
"31009",579,0.863557858376511,0.124352331606218,0.114870881567231,"nyc_2016_merged.csv"
"31010",657,0.863013698630137,0.120243531202435,0.182444061962134,"nyc_2016_merged.csv"
"31011",689,0.910014513788099,0.081277213352685,0.101950354609929,"nyc_2016_merged.csv"
"31012",621,0.877616747181965,0.112721417069243,0.172216936251189,"nyc_2016_merged.csv"
"31013",545,0.873394495412844,0.113761467889908,0.127740705433746,"nyc_2016_merged.csv"
"31014",558,0.942652329749104,0.043010752688172,0.0989632422243167,"nyc_2016_merged.csv"
"31015",578,0.932525951557093,0.0536332179930796,0.0799256505576208,"nyc_2016_merged.csv"
"31016",272,0.930147058823529,0.0588235294117647,0.087890625,"nyc_2016_merged.csv"
"31017",443,0.952595936794582,0.0338600451467269,0.0631443298969072,"nyc_2016_merged.csv"
"31018",621,0.948470209339775,0.0434782608695652,0.0955249569707401,"nyc_2016_merged.csv"
"31019",396,0.946969696969697,0.0454545454545455,0.106115107913669,"nyc_2016_merged.csv"
"31020",241,0.734439834024896,0.253112033195021,0.252450980392157,"nyc_2016_merged.csv"
"31021",47,0.808510638297872,0.148936170212766,0.2,"nyc_2016_merged.csv"
"31022",582,0.853951890034364,0.142611683848797,0.171686746987952,"nyc_2016_merged.csv"
"31023",382,0.772251308900524,0.212041884816754,0.135313531353135,"nyc_2016_merged.csv"
"31024",587,0.875638841567291,0.103918228279387,0.13663535439795,"nyc_2016_merged.csv"
"31025",573,0.869109947643979,0.108202443280977,0.150671785028791,"nyc_2016_merged.csv"
"31026",574,0.777003484320557,0.209059233449477,0.205333333333333,"nyc_2016_merged.csv"
"31027",487,0.718685831622177,0.273100616016427,0.225974025974026,"nyc_2016_merged.csv"
"31028",395,0.764556962025316,0.212658227848101,0.175654853620955,"nyc_2016_merged.csv"
"31029",529,0.945179584120983,0.0434782608695652,0.0196531791907514,"nyc_2016_merged.csv"
"31030",30,0.9,0.1,0.285714285714286,"nyc_2016_merged.csv"
"31032",655,0.893129770992366,0.0870229007633588,0.192095588235294,"nyc_2016_merged.csv"
"31033",200,0.99,0.01,0.06158357771261,"nyc_2016_merged.csv"
"31034",711,0.960618846694796,0.0225035161744023,0.0447761194029851,"nyc_2016_merged.csv"
"31035",535,0.966355140186916,0.0242990654205607,0.0773869346733668,"nyc_2016_merged.csv"
"31036",588,0.976190476190476,0.0204081632653061,0.0306878306878307,"nyc_2016_merged.csv"
"31037",531,0.96045197740113,0.0112994350282486,0.0250569476082005,"nyc_2016_merged.csv"
"31038",608,0.953947368421053,0.0296052631578947,0.025028441410694,"nyc_2016_merged.csv"
"31039",437,0.844393592677345,0.128146453089245,0.155737704918033,"nyc_2016_merged.csv"
"31040",638,0.973354231974922,0.0156739811912226,0.026694045174538,"nyc_2016_merged.csv"
"31041",553,0.969258589511754,0.0180831826401447,0.0377777777777778,"nyc_2016_merged.csv"
"31042",704,0.965909090909091,0.0241477272727273,0.0247787610619469,"nyc_2016_merged.csv"
"31043",696,0.939655172413793,0.0387931034482759,0.03487358326068,"nyc_2016_merged.csv"
"31044",740,0.918918918918919,0.0567567567567568,0.0604444444444444,"nyc_2016_merged.csv"
"31045",278,0.877697841726619,0.0827338129496403,0.113744075829384,"nyc_2016_merged.csv"
"31046",568,0.948943661971831,0.0264084507042254,0.078920041536864,"nyc_2016_merged.csv"
"31047",518,0.934362934362934,0.0501930501930502,0.0566706021251476,"nyc_2016_merged.csv"
"31048",563,0.896980461811723,0.0852575488454707,0.116570327552987,"nyc_2016_merged.csv"
"31049",613,0.921696574225122,0.0538336052202284,0.121323529411765,"nyc_2016_merged.csv"
"31050",557,0.969479353680431,0.0161579892280072,0.137126865671642,"nyc_2016_merged.csv"
"31051",659,0.943854324734446,0.039453717754173,0.0968888888888889,"nyc_2016_merged.csv"
"31052",596,0.931208053691275,0.0453020134228188,0.157458563535912,"nyc_2016_merged.csv"
"31053",499,0.949899799599198,0.0340681362725451,0.236440677966102,"nyc_2016_merged.csv"
"31054",430,0.904651162790698,0.0744186046511628,0.125429553264605,"nyc_2016_merged.csv"
"31055",382,0.942408376963351,0.0523560209424084,0.13469387755102,"nyc_2016_merged.csv"
"31056",402,0.927860696517413,0.0348258706467662,0.124657534246575,"nyc_2016_merged.csv"
"31057",424,0.910377358490566,0.0636792452830189,0.147302904564315,"nyc_2016_merged.csv"
"31058",571,0.950963222416813,0.0297723292469352,0.152462121212121,"nyc_2016_merged.csv"
"31059",701,0.932952924393723,0.0499286733238231,0.131730769230769,"nyc_2016_merged.csv"
"31060",2,1,0,0.142857142857143,"nyc_2016_merged.csv"
"31061",614,0.970684039087948,0.0228013029315961,0.193457943925234,"nyc_2016_merged.csv"
"31062",442,0.947963800904977,0.0339366515837104,0.213434452871073,"nyc_2016_merged.csv"
"31063",642,0.968847352024922,0.014018691588785,0.0980036297640653,"nyc_2016_merged.csv"
"31064",762,0.956692913385827,0.0249343832020997,0.101036269430052,"nyc_2016_merged.csv"
"32001",624,0.931089743589744,0.0673076923076923,0.237634408602151,"nyc_2016_merged.csv"
"32002",28,0.714285714285714,0.25,0.0204081632653061,"nyc_2016_merged.csv"
"32003",659,0.937784522003035,0.0455235204855842,0.160560344827586,"nyc_2016_merged.csv"
"32004",643,0.912908242612753,0.073094867807154,0.283034257748776,"nyc_2016_merged.csv"
"32005",720,0.919444444444444,0.0638888888888889,0.244932432432432,"nyc_2016_merged.csv"
"32006",622,0.92604501607717,0.0594855305466238,0.210296684118674,"nyc_2016_merged.csv"
"32007",120,0.875,0.1,0.421965317919075,"nyc_2016_merged.csv"
"32008",134,0.753731343283582,0.223880597014925,0.202380952380952,"nyc_2016_merged.csv"
"32009",141,0.893617021276596,0.0709219858156028,0.24390243902439,"nyc_2016_merged.csv"
"32010",52,0.923076923076923,0.0576923076923077,0.0930232558139535,"nyc_2016_merged.csv"
"32011",570,0.840350877192982,0.157894736842105,0.424302788844622,"nyc_2016_merged.csv"
"32013",100,0.9,0.09,0.38,"nyc_2016_merged.csv"
"32014",5,1,0,0.0625,"nyc_2016_merged.csv"
"32015",507,0.948717948717949,0.0315581854043393,0.126024590163934,"nyc_2016_merged.csv"
"32016",507,0.942800788954635,0.0374753451676529,0.0815264527320035,"nyc_2016_merged.csv"
"32017",605,0.907438016528926,0.0694214876033058,0.171957671957672,"nyc_2016_merged.csv"
"32018",592,0.880067567567568,0.111486486486486,0.238625812441968,"nyc_2016_merged.csv"
"32019",562,0.836298932384342,0.156583629893238,0.220524017467249,"nyc_2016_merged.csv"
"32020",581,0.89328743545611,0.101549053356282,0.155688622754491,"nyc_2016_merged.csv"
"32021",604,0.943708609271523,0.043046357615894,0.0986394557823129,"nyc_2016_merged.csv"
"32022",426,0.962441314553991,0.0305164319248826,0.0874882408278457,"nyc_2016_merged.csv"
"32023",481,0.931392931392931,0.0582120582120582,0.0678733031674208,"nyc_2016_merged.csv"
"32024",407,0.918918918918919,0.0638820638820639,0.0694864048338369,"nyc_2016_merged.csv"
"32025",468,0.948717948717949,0.0341880341880342,0.0562851782363977,"nyc_2016_merged.csv"
"32026",363,0.961432506887052,0.0275482093663912,0.0983397190293742,"nyc_2016_merged.csv"
"32027",347,0.948126801152738,0.037463976945245,0.0697399527186761,"nyc_2016_merged.csv"
"32028",498,0.93574297188755,0.0441767068273092,0.0549450549450549,"nyc_2016_merged.csv"
"32029",658,0.96048632218845,0.027355623100304,0.0719237435008666,"nyc_2016_merged.csv"
"32030",617,0.93517017828201,0.0421393841166937,0.0607966457023061,"nyc_2016_merged.csv"
"32031",641,0.937597503900156,0.0514820592823713,0.0769990128331688,"nyc_2016_merged.csv"
"32032",489,0.916155419222904,0.0715746421267894,0.0966057441253264,"nyc_2016_merged.csv"
"32033",680,0.952941176470588,0.0338235294117647,0.06,"nyc_2016_merged.csv"
"32034",640,0.9609375,0.0203125,0.0518038852913969,"nyc_2016_merged.csv"
"32035",655,0.961832061068702,0.0244274809160305,0.0525846702317291,"nyc_2016_merged.csv"
"32036",604,0.955298013245033,0.033112582781457,0.0324232081911263,"nyc_2016_merged.csv"
"32037",299,0.946488294314381,0.0434782608695652,0.0716783216783217,"nyc_2016_merged.csv"
"32038",634,0.951104100946372,0.0362776025236593,0.0746003552397869,"nyc_2016_merged.csv"
"32039",647,0.975270479134467,0.0200927357032458,0.0521500457456542,"nyc_2016_merged.csv"
"32040",520,0.961538461538462,0.0307692307692308,0.0597285067873303,"nyc_2016_merged.csv"
"32041",491,0.957230142566191,0.0264765784114053,0.0595968448729185,"nyc_2016_merged.csv"
"32042",503,0.962226640159046,0.0278330019880716,0.0626587637595258,"nyc_2016_merged.csv"
"32043",702,0.955840455840456,0.0313390313390313,0.04359197907585,"nyc_2016_merged.csv"
"32044",256,0.984375,0.0078125,0.0793650793650794,"nyc_2016_merged.csv"
"32045",670,0.964179104477612,0.0164179104477612,0.0383536014967259,"nyc_2016_merged.csv"
"32046",406,0.975369458128079,0.0172413793103448,0.0228658536585366,"nyc_2016_merged.csv"
"32047",411,0.951338199513382,0.024330900243309,0.0358744394618834,"nyc_2016_merged.csv"
"32048",372,0.978494623655914,0.00537634408602151,0.046594982078853,"nyc_2016_merged.csv"
"32049",675,0.94962962962963,0.0325925925925926,0.0405522001725626,"nyc_2016_merged.csv"
"32050",639,0.960876369327074,0.0234741784037559,0.0425909494232476,"nyc_2016_merged.csv"
"32051",620,0.941935483870968,0.0419354838709677,0.0486238532110092,"nyc_2016_merged.csv"
"32052",465,0.950537634408602,0.0365591397849462,0.101734104046243,"nyc_2016_merged.csv"
"32053",553,0.949367088607595,0.0361663652802893,0.0680851063829787,"nyc_2016_merged.csv"
"32054",465,0.948387096774194,0.0344086021505376,0.0870561282932417,"nyc_2016_merged.csv"
"32055",529,0.967863894139887,0.0207939508506616,0.0538011695906433,"nyc_2016_merged.csv"
"32056",219,0.972602739726027,0.0273972602739726,0.128686327077748,"nyc_2016_merged.csv"
"32057",676,0.965976331360947,0.0236686390532544,0.024411508282476,"nyc_2016_merged.csv"
"32058",732,0.963114754098361,0.0218579234972678,0.0272887323943662,"nyc_2016_merged.csv"
"32059",667,0.943028485757121,0.0374812593703148,0.0318949343339587,"nyc_2016_merged.csv"
"32060",689,0.960812772133527,0.0304789550072569,0.035528596187175,"nyc_2016_merged.csv"
"32061",664,0.966867469879518,0.0256024096385542,0.0269058295964126,"nyc_2016_merged.csv"
"32062",687,0.96943231441048,0.0145560407569141,0.0207547169811321,"nyc_2016_merged.csv"
"32063",574,0.968641114982578,0.0156794425087108,0.0349492671927847,"nyc_2016_merged.csv"
"32064",591,0.961082910321489,0.027072758037225,0.0155502392344498,"nyc_2016_merged.csv"
"32065",594,0.937710437710438,0.0471380471380471,0.0260663507109005,"nyc_2016_merged.csv"
"32066",659,0.955993930197269,0.0227617602427921,0.0182992465016146,"nyc_2016_merged.csv"
"32067",583,0.965694682675815,0.0154373927958834,0.0189349112426036,"nyc_2016_merged.csv"
"32068",597,0.969849246231156,0.0184254606365159,0.029445073612684,"nyc_2016_merged.csv"
"32069",599,0.964941569282137,0.0183639398998331,0.016260162601626,"nyc_2016_merged.csv"
"32070",596,0.973154362416107,0.0134228187919463,0.0145576707726764,"nyc_2016_merged.csv"
"32071",566,0.959363957597173,0.0159010600706714,0.0186480186480186,"nyc_2016_merged.csv"
"32072",653,0.967840735068913,0.0245022970903522,0.0650095602294455,"nyc_2016_merged.csv"
"32073",477,0.947589098532495,0.0356394129979036,0.03515625,"nyc_2016_merged.csv"
"32074",369,0.962059620596206,0.021680216802168,0.024263431542461,"nyc_2016_merged.csv"
"32075",395,0.977215189873418,0.010126582278481,0.0291858678955453,"nyc_2016_merged.csv"
"32077",383,0.950391644908616,0.0417754569190601,0.0595611285266458,"nyc_2016_merged.csv"
"32078",385,0.968831168831169,0.0155844155844156,0.0275862068965517,"nyc_2016_merged.csv"
"33001",680,0.627941176470588,0.339705882352941,0.0598626104023552,"nyc_2016_merged.csv"
"33002",705,0.601418439716312,0.360283687943262,0.0686653771760155,"nyc_2016_merged.csv"
"33003",717,0.687587168758717,0.284518828451883,0.0600375234521576,"nyc_2016_merged.csv"
"33004",593,0.72849915682968,0.232715008431703,0.0421422300263389,"nyc_2016_merged.csv"
"33005",683,0.657393850658858,0.313323572474378,0.0815789473684211,"nyc_2016_merged.csv"
"33006",726,0.581267217630854,0.385674931129477,0.105815061963775,"nyc_2016_merged.csv"
