"precinct","total_votes","pct_clinton","pct_trump","pct_hisp"
28046,617,0.617504051863857,0.3322528363047,0.0962099125364431
28047,766,0.706266318537859,0.258485639686684,0.0638888888888889
28048,598,0.739130434782609,0.239130434782609,0.0490430622009569
28049,429,0.645687645687646,0.312354312354312,0.0562248995983936
28050,579,0.666666666666667,0.29706390328152,0.0997067448680352
28051,561,0.607843137254902,0.354723707664884,0.105162523900574
28052,309,0.375404530744337,0.601941747572815,0.0303030303030303
28053,430,0.509302325581395,0.47906976744186,0.0530864197530864
28054,232,0.698275862068966,0.258620689655172,0.152542372881356
28055,159,0.69811320754717,0.283018867924528,0.161290322580645
28056,555,0.724324324324324,0.237837837837838,0.146282973621103
28057,380,0.660526315789474,0.297368421052632,0.138643067846608
28058,397,0.672544080604534,0.299748110831234,0.142857142857143
28059,62,0.838709677419355,0.145161290322581,0.239316239316239
28060,668,0.68562874251497,0.281437125748503,0.135135135135135
28061,540,0.618518518518518,0.355555555555556,0.0833333333333333
28062,637,0.60596546310832,0.361067503924647,0.0804289544235925
28063,619,0.583198707592892,0.376413570274637,0.0802987861811391
28064,662,0.56797583081571,0.391238670694864,0.101408450704225
28065,693,0.645021645021645,0.317460317460317,0.0651785714285714
28066,696,0.632183908045977,0.318965517241379,0.0344202898550725
28067,633,0.592417061611374,0.364928909952607,0.0368421052631579
28068,595,0.603361344537815,0.346218487394958,0.0869565217391304
28069,403,0.593052109181141,0.349875930521092,0.0941176470588235
28070,745,0.475167785234899,0.497986577181208,0.156880733944954
28071,806,0.399503722084367,0.542183622828784,0.10905892700088
28072,615,0.476422764227642,0.484552845528455,0.164473684210526
28073,658,0.536474164133739,0.434650455927052,0.136722173531989
28074,721,0.463245492371706,0.51872399445215,0.130240856378234
28075,700,0.435714285714286,0.53,0.0479638009049774
28076,708,0.347457627118644,0.620056497175141,0.0505952380952381
28077,716,0.38268156424581,0.585195530726257,0.0752984389348026
28078,572,0.608391608391608,0.342657342657343,0.237993596584845
29001,454,0.89647577092511,0.0837004405286344,0.0967741935483871
29002,550,0.903636363636364,0.0890909090909091,0.124555160142349
29003,574,0.902439024390244,0.0888501742160279,0.125470514429109
29004,629,0.87758346581876,0.101748807631161,0.223084384093113
29005,316,0.927215189873418,0.0569620253164557,0.177504393673111
29006,506,0.891304347826087,0.0909090909090909,0.116477272727273
29007,56,0.714285714285714,0.267857142857143,0.164705882352941
29008,282,0.836879432624113,0.141843971631206,0.127927927927928
29009,647,0.860896445131376,0.131375579598145,0.112037037037037
29010,691,0.837916063675832,0.15629522431259,0.178217821782178
29011,319,0.815047021943574,0.175548589341693,0.169354838709677
29012,667,0.949025487256372,0.0344827586206897,0.0594925634295713
29013,521,0.896353166986564,0.0978886756238004,0.176403207331042
29014,514,0.945525291828794,0.0350194552529183,0.0846867749419954
29015,510,0.880392156862745,0.0941176470588235,0.183447098976109
29016,472,0.843220338983051,0.13771186440678,0.107506950880445
29017,549,0.89799635701275,0.0910746812386157,0.178936605316973
29018,504,0.952380952380952,0.0257936507936508,0.0642434488588335
29019,500,0.944,0.042,0.042713567839196
29020,607,0.970345963756178,0.014827018121911,0.0582159624413146
29021,701,0.961483594864479,0.021398002853067,0.0282846715328467
29022,619,0.961227786752827,0.0193861066235864,0.0245231607629428
29023,473,0.949260042283298,0.0380549682875264,0.033013844515442
29024,515,0.953398058252427,0.0155339805825243,0.0231335436382755
29025,527,0.943074003795066,0.0246679316888046,0.0547945205479452
29026,521,0.955854126679463,0.017274472168906,0.0286241920590951
29027,669,0.96711509715994,0.0209267563527653,0.0266552020636285
29028,709,0.964739069111425,0.0225669957686883,0.0411710887465691
29029,722,0.951523545706371,0.0277008310249307,0.0268948655256724
29030,562,0.9644128113879,0.0213523131672598,0.0272251308900524
29031,714,0.956582633053221,0.0266106442577031,0.0317919075144509
29032,702,0.975783475783476,0.0113960113960114,0.0327586206896552
29033,698,0.95702005730659,0.0186246418338109,0.0265017667844523
29034,680,0.967647058823529,0.0205882352941176,0.0338827838827839
29035,500,0.96,0.026,0.0468187274909964
29036,619,0.880452342487884,0.103392568659128,0.129508196721311
29037,650,0.889230769230769,0.0953846153846154,0.141257536606374
29038,709,0.905500705218618,0.0719322990126939,0.116182572614108
29039,525,0.874285714285714,0.106666666666667,0.142857142857143
29040,355,0.963380281690141,0.0169014084507042,0.0254237288135593
29041,525,0.967619047619048,0.0171428571428571,0.025089605734767
29042,680,0.948529411764706,0.0352941176470588,0.0602409638554217
29043,645,0.930232558139535,0.0542635658914729,0.0556161395856052
29044,582,0.948453608247423,0.0309278350515464,0.0351872871736663
29045,690,0.934782608695652,0.0492753623188406,0.0650650650650651
29046,688,0.940406976744186,0.0494186046511628,0.0651376146788991
29047,678,0.948377581120944,0.0442477876106195,0.066046511627907
29048,472,0.932203389830508,0.0444915254237288,0.0609756097560976
29049,558,0.926523297491039,0.0519713261648745,0.0871508379888268
29050,700,0.955714285714286,0.0314285714285714,0.0196078431372549
29051,751,0.96404793608522,0.0213049267643142,0.0361990950226244
29052,645,0.972093023255814,0.013953488372093,0.0231267345050879
29053,490,0.955102040816327,0.0183673469387755,0.0173267326732673
29054,694,0.961095100864553,0.0187319884726225,0.0129509713228492
29055,704,0.970170454545455,0.0241477272727273,0.0287253141831239
29056,603,0.961857379767827,0.0248756218905473,0.0295698924731183
29057,573,0.952879581151832,0.0261780104712042,0.0307354555433589
29058,574,0.973867595818815,0.0156794425087108,0.0283757338551859
29059,688,0.968023255813954,0.0203488372093023,0.0225498699045967
29060,739,0.952638700947226,0.0284167794316644,0.0288713910761155
29061,707,0.967468175388967,0.0141442715700141,0.0368271954674221
29062,753,0.944223107569721,0.0411686586985392,0.0404929577464789
29063,603,0.970149253731343,0.0116086235489221,0.02711157455683
29064,566,0.943462897526502,0.0282685512367491,0.0317460317460317
29065,476,0.947478991596639,0.0357142857142857,0.0320924261874198
29066,574,0.939024390243902,0.0383275261324042,0.0292942743009321
29067,634,0.943217665615142,0.0394321766561514,0.0484189723320158
29068,691,0.926193921852388,0.0636758321273517,0.0592662276575729
29069,256,0.95703125,0.0390625,0.0527704485488127
29070,550,0.961818181818182,0.0254545454545455,0.0597652081109925
29071,577,0.94107452339688,0.0450606585788562,0.0411428571428571
30001,175,0.628571428571429,0.337142857142857,0.152173913043478
30002,454,0.696035242290749,0.281938325991189,0.252358490566038
30003,21,0.666666666666667,0.238095238095238,0.193548387096774
30004,705,0.547517730496454,0.417021276595745,0.123383084577114
30005,627,0.360446570972887,0.596491228070175,0.0442105263157895
30006,643,0.401244167962675,0.561430793157076,0.0493962678375412
30007,629,0.424483306836248,0.526232114467409,0.0706955530216648
30008,704,0.413352272727273,0.549715909090909,0.0473887814313346
30009,702,0.376068376068376,0.585470085470085,0.0333333333333333
30010,676,0.519230769230769,0.446745562130178,0.110813226094727
30011,764,0.416230366492147,0.551047120418848,0.0922939068100358
30012,696,0.334770114942529,0.633620689655172,0.0453720508166969
30013,633,0.510268562401264,0.453396524486572,0.146576663452266
30014,703,0.412517780938834,0.563300142247511,0.0944287063267233
30015,395,0.356962025316456,0.605063291139241,0.0750407830342577
30016,616,0.496753246753247,0.459415584415584,0.162082514734774
30017,728,0.526098901098901,0.445054945054945,0.146754468485419
30018,618,0.558252427184466,0.398058252427184,0.180520570948783
30019,17,0.588235294117647,0.411764705882353,0.217391304347826
30020,313,0.523961661341853,0.440894568690096,0.101200686106346
30021,687,0.50509461426492,0.455604075691412,0.124271844660194
30022,683,0.571010248901903,0.390922401171303,0.204841713221601
30023,669,0.502242152466368,0.463378176382661,0.089628681177977
30024,329,0.541033434650456,0.425531914893617,0.160642570281124
30025,609,0.605911330049261,0.357963875205255,0.148085106382979
30026,597,0.584589614740369,0.3785594639866,0.161993769470405
30027,700,0.587142857142857,0.377142857142857,0.134790528233151
30028,4,0.75,0.25,0
30029,47,0.702127659574468,0.297872340425532,0.202380952380952
30030,487,0.613963039014374,0.338809034907598,0.105032822757112
30031,317,0.744479495268139,0.230283911671924,0.143598615916955
30032,126,0.833333333333333,0.134920634920635,0.131455399061033
30033,174,0.637931034482759,0.333333333333333,0.206405693950178
30036,639,0.723004694835681,0.247261345852895,0.183579335793358
30037,557,0.653500897666068,0.310592459605027,0.212264150943396
30038,367,0.811989100817439,0.125340599455041,0.257042253521127
